uin,chat_cnt
4e13177436537959a54e04b418b605b1,24
af1302ae6f69179aa5b3e51d9b6ffbc5,50
da227035b276172583ef064691322070,13
c739b1640249f79f5290706a6dc4545a,5
914c65c88b3b3f5a82a64d0b44a03304,25
8b6165080a827a7bc0638351835fbb43,2
8fc4142484a4f772ada2d1a88bc40f7c,4
afc953c5c12b601019644acb97b6526e,30
06bc74069dcb15e411fafdddacd537ce,87
3d1561709d351bb2513430c43b1d33a6,13
43b144590f74e46ce33b11a0e12badc5,28
5a768faa09000509be09d2f6665b4c6d,76
a2b4f8a8412afbc04b60b26ef430d296,11
895c3a8c802637148ace17a6d3f62150,36
e14f24cfcddb8142f3f8ea6443a01f03,42
c4fbb542c69821d6cc95a8eb7d9b8ee8,2
d8882a33c3d8fbc854c8b5ba8445d1bc,3
dd0ce39d693acf1d274017ae708fe593,2
e291a239e19c7705adfb9e97f7d3d203,3
68b6947679a6f950ed32a52bc55d808e,24
ac2f1b40e08cf9628102cffbeb25a209,6
fa404fba2015c18aab183aefa7f58816,8
6e6092d760e31445a377f5b4c4d0c682,4
6b73fbbbf1b6cb6a180c1f06314a7e8f,4
8165b9446db677cf222c9ba2eee17869,11
d18901f715dbcf874723019bb14836e0,8
25be52164d939e364105cff8b1d9488b,54
2a8cad55e1b7d0b63d408a0296603398,9
a18064c7a16a11708e8c5207d40b9462,66
542c7c26783c549d9c8203b686d77f81,23
f91d57f430a0867f820cb926b79fd83e,8
022104147a967efd5e8d0ddb0feb8f69,3
92c35521a142e233110148e45a5158df,5
0e7f442cae199af98096b0be6a697abb,8
cde56f9acee162052f869370c0993a22,2
189f1caf6407ef1462256de33f39a1b3,2
a1ac6a9055cd6d0b9666093c437e2cd9,362
c3dab97b718cc341a95213fb00f1aaa3,14
1701aac57c0dc1dc4e703287962df2de,19
596e3fcf044ff013a7183653b39d636f,18
535e53bd9c59828ae57fbb1daf068a87,50
31eb63504b9a0d2aae2b2d75133a9272,1
a4267114f24742bec7a233591f63c010,5
80010cd70de3bc294d667bf404ac55fa,15
545617c95a5166d5b15a1822cfcf8880,29
c27ea8b2e09b138b2ed7254ff01eeb5b,2
893bdbae3961454b2e3a8f6d82f67a5f,11
82e890efc88080db5a0aca8058d67a7f,148
d87580817dbdf81bdcbfc03d90d4126d,53
763f5bb39719b2b1bfa51c52d956d663,50
646fd2ef1ba3d0f159eedbc85439882b,45
3cc7cd5bb89d78f2213c0d6b9b150c61,14
014de275af2e73dbd1ebbe99ff50a2fd,44
755f7ff3927e79546b97285e77e12a53,51
7908317b41889abfcfd4b0be0ca79ca9,9
74eb8daff189b81276325614a0f3bcd8,6
ec1761850c9fb0fca86992b0319fbe62,97
2ab61b073a41bd7dfe27033ac5f70dc6,25
07040d808116e7eaaee30312f9adfe53,36
ac0de267d93490475414a9e8795f109c,21
9cc8f0780ebdc753f9d73a1bca91be99,20
c41dd89672dcf8e98e931579c06489f3,56
b1f96eca01686c6c32f82e26a839dfed,7
feca49603fe00360822cd0bab0260844,6
b041568290801161f30b1098f157d826,1
ed3b2be91d33efb679de565e5bf56f9a,5
e792525fe589bc60aed241fa1d450e68,18
9961f14d4f30d5e8b8a54367dafcfe5e,11
7654438cfa2660f3b60f36efcd2c8a94,57
b77ab88ac1ebe5cb34f65e37e48f26bd,12
ad73abf1e70ba2257709c450a545f489,242
40a3e388c965715c33dd31a800bf3580,34
b1d9db155b01b7a5368c03f4922bb866,1
13d8508ccab564cfb85b9e05facfd7b1,158
88c9c17224b1b8d84b1916273f8d3210,55
f556a17d0ed3f5fa919fd34821d25a78,19
4f7f1762c3f607f76ea9db33b7b8e49d,19
becd31cb78e2f7983fa9956ef1bb6f9e,31
f8639724eb56753c592559e3111858b4,2
cb90183fde5f256979dc8f54f8a0bc83,84
386f556736e694be3f5f7cf58b83dc68,12
58a996cb1a4a792ebdedfa127be59a79,20
80a06123215a50fbd958901d2e4cae97,13
12a1572ea7b4cba4af98f274d3c0bad0,5
b183d0f0e45f35a9a791a27015cdf298,5
f52aaedbcd1ae8822eaec935d21f6a3c,20
32b51744db955971e11ed92c462c8889,165
e3e8ad2de5ae40760fad5db5ef6695d6,6
eaaf0453c76d444a7f0764d484a15edb,24
ec6aa28fa8f277370096a2bb0daab97c,158
7544a43e128882cfe66a2346507913da,5
c71096dc1c79445f14980f0752180a60,149
6120f63ab3a6fc15fc1ae98ec6ed9ed8,77
6ce175c4a3f182a1003865fe206ef753,20
9626c88960a19a49d17ce237c0175fa0,23
70d118a2b0604e01284fd9641c5736be,18
6f7b0f29d402aa3b0b5faac6ca3908dc,16
2e7e79df48348b2e0ff9b311f79ec228,10
244e8182cd189cd8170adaddd96096a1,3
f832888c94ec6f332f3fe5e18ca01135,53
ab85644b2a3aae1759e96bcf5e124490,13
f035ac732a301c4e34b613e654fdd1ae,41
8e790a9dad33382811fe6bcd5e690963,28
fd6b1207a7494a066e5f3f5205f2b5ec,17
dafecfefe3a3456de99f83bd90bec8fe,22
a8121812e38e03876fc3c288021eef80,2
7118a4c751d64d6b1e684ec7f1081f4f,59
9eb44ff14a9625faf1dbb4ad83c8f8a0,13
5d6fb465b3c6b66937aaab87ea9edf37,118
b4b499291240ed069e00211cb2600c22,94
41b06df74b8b5516401294764c04a809,18
f17dea3b1aa62f460204909241ea4378,64
02a68206a517e888195afe71f64b1133,26
b1ff303fd4987b3fe4e11945a61b1813,34
1a7a406a86e1da59705ed9369749e98e,28
eaf11d914db3b41427631b95f65282d1,38
7aa8042e8c549914ef44d12c1c063be5,2
2e39a20cd409ba886e8210ed7ad94145,8
dd3cdfb4400a62c835b9f004b6cc5fac,179
8961db1d8b6cfb09cab9f878e71dbdfd,3
298f2d5ffb6cce1eb302ddd918df5594,42
0b21504ec4f0178877a7a95b1e1e6d22,26
e2254d315ff325ce2b875260d5e8955c,20
14493f8a55a9ac95af7734a35f043c10,13
bdb7593d91d358f95792cc90b304958e,127
701b35f8d914f9492c8734f3a87b401f,57
4981375ad15b1791aae613a53656d9ee,20
03c418ec0ff260ca1c12b07af0d6a71e,106
424645e3a4f201f633462fd42c597e52,13
1f4ef160e286cc40dbd638347672bb4d,58
e977c2b5008f62095007829d02105db8,14
4d374e967e191de27bf1ed6572f0c085,1
065e91deaa8db5d2121e14e4c9b5e0be,46
073da6c5a74bda20e8c16ff7b0bfdb31,18
5fa4422efe9362af5b3dad27771a4934,206
05f3c65ac58caf0edc29d2a3e4751a76,51
e0e6dff9f82aaadc4a9c5a2415ce0f3b,20
6fd7773fa6554f579c0fe456a1de68d0,9
51d71d5efd19fc8933bd50f721163b1c,31
8e256fcdfd03b0dcac6deb4620a863b3,24
f620b0b23cb62929a8cac26c9872e67d,74
51d391d61427bf328696e0b3c554edbe,4
fe153a759b3be574b6b406f9c6c3b125,40
799d97480ecd9ce7bac50042b4d4d926,91
221c193345375e6b25fd23f7b53d738e,70
736d10821b29a29accef4eea7ecc72c2,11
006e902f6edd7839a042664b3029b607,49
2f5c6009cd322abdf5b8eff5abf1fa36,3
c50b7fb7d9078d82f7948ac3c7d54ac0,10
576ea421430418f8a8c5a1e3a6be7179,2
72d82826d5664b16e182ab55ec2faf1a,26
abd5bb79033194401a454f8925ecfa7a,12
e582a3f310b4a075c8574b66316812eb,4
b975ae79c3bf490dcad593ccc90b9038,46
a2f52098058c404988760218d82151b9,11
e0e9b3f4e5fb62ced71620d8dd8b06c3,20
c4df45ea318be12a5289f31a4f1aa9c1,92
e9a43a729948d1eb3084d1b391f3ae69,3
7fa67f91d4319d769cf197736578c2a9,122
a58dc2ff022a9929363dddd0e820918e,3
ac20e45b069ec160a00c2fdf66553cb6,6
45fd06df8dcd67940ea77e98a232bd67,4
477c2ce9cf5c6d9a39c2359ddde0f8eb,99
e7c9fa272434d48592d154f8dc304616,91
14e42fb0a5185213d3ed7233fbf887eb,23
b2f4f4e55f54c677aa7b26be4dfc15c2,42
5d0acd79337098e3660449153a46235a,4
3120419562606287ac525e5bc0a4f8a5,24
6930ea26274d1192e540e45ce9c18f85,23
bce96a8922f5a764e0377869dc290ca9,26
c63530067f1ad4c60ec38b11c3467883,24
5014e0843a0cd6c40236c471ef5487c3,23
bd394e8eaf7c4d099d86fc91f0e16397,33
ab539e21fcd74c6f1d71d4c30df87088,47
65a3f7f0b3888bd6bdaaa395dd8f3e14,31
1747f839fbd88bfe6dc86fd6f72fcc6c,1
b0d5c9b085a585fffe4be16891eb5f9d,3
cfd877f4556a9117d064df95abc13673,28
afda4cbcc7b1acbc2e12b5adb2471902,31
6d1bd47bff3a6dc2379ae487a887d29a,33
3256a198d0d77dcb5fb183413f2b7d1f,33
de409ca7f526cf2bcd5b8d258482213a,30
c7bc96f0e9b3254c605da1ce8bbd2cb7,25
c34eb1a421a7d67195eae859e2bbd16c,30
971c1c40346c05bb26c1c7dacc2ab711,23
75fe1a8dae0df679f669a64d278f59e9,29
ca309483cf09e65762915963137d569c,8
99439ebf592049d7498c06f1883ec9aa,14
de95280744c0b7398cace0ba7c7fd3f1,54
9a52f6e1930b3a3b4f6d82996083fb91,53
2af5cd21bcf5e05231667efb197c775f,18
5a3b1581fb95042da827f61f4a76fa96,29
a5dd4c57b8672514b24ddad9fef21193,7
36263af44e5faf5609d037bd66138890,43
6e0b460d5b732b0df76c795cd1a8cc65,33
00d08a06153d974ce19c65cebe03a681,94
c42e7723bc7caeeef62353d2805d7020,23
c9bf5a7bc578901b386b393c1bbe41b0,15
650b810db075ee1b0a946937fd49e69e,35
66e66d70e0ee94234ec2b5eb41d8d68a,3
b15d27c96708afdcca72b41b65f8a15d,54
65eaa213960da3d206365cc493bec9b6,80
905d9c5d5dfcc73bc5e46d4d51b1d815,170
670f7440079f7b93d6f65d414d6350b5,13
d257d70ab03197d4adabbf2eb92be926,8
ebc2450412783a0c5618b5d41b2e32b5,3
9fa31fdc83cf5e54339ac142aaa13395,1
9ca24eac301c951d950c0593dc83fa33,20
f24f7da4b4e843e57d8027200042fd8e,232
30ea8a78f87ba58074507672d1107223,13
036b23cd4835b2eb077836a14f5bf18d,235
93bce358b4028b4ba8487afc7b1a99af,12
b28794d12aacbe2b0103ad4c339f544a,3
7991b6d2f35b5f115808247358fb83bd,44
e010d09b1d200d37df56550a3b4697b6,13
31e0af138f57f76d451ee84e53e30875,2
71ab8d931c9a6f9a8f55115831237bdf,32
1d9f6c184b1759b19fbeb9d5081e701f,2
5f9a49142170a3cacbc62109edda384d,31
b877318575f13d3f647a081c34783e45,2
dd04f313df80c626f0acf4d53569dab2,1
483372af7d2c27d84e91defad631dccb,8
631d775879339bc999345240f2abd9b2,19
34fd44cf3baffe4b0dcaa97f70952fb6,23
dc3750df35b439f633393ef5f5c91b97,39
a219d852212d2e7e306abb9838aa270e,3
db843876e2d4684db1acd002819f0cb4,8
7dabc48fd446e06587d52901085f0e25,5
09044b6ffad7c711a9bd042754ffdd4d,2
12d8537d57a8196777c000e0577bde96,9
8c0dfb5d0a93d38c5ced317cf3ae4b8d,2
b29e75b79b1b3446fe97c86e6a69a508,4
c6a3502b5797f621134d4fbecd179c9e,71
af4360cca75701b1bb5a08135e841e5d,10
6ea03f23769334f372457f6dc2a39f2a,2
cbb6dd084c54907db89cbf3690ea944f,45
7f412f3df97d4fbb54030c82389d3ca0,1
87e718bd8edcd3aebfbd77421ef92713,1
a5dbbb2e629a3a286eb320251256ec51,1
7746b562be020412869177c8435acab3,1
22612e0be03f0eabe390ee847f4ca557,1
6b7757ce23f9f1c04ea27643549b5d07,7
92b25bc8b2cac4faceea0b8e35c0520f,17
cc35e15dae38b3189f6498b5a04ba8d1,6
d2354fb1fa0f9f4b782ab4934067b306,1
7e0ee9d36a2eb524f39ad2103087fd61,36
bedd7ea2be7fcea1ff271aee461370e9,24
abee3ec07a545a01388cf5dd07d65319,1
fdb23f5b77d77f7a5f784e8f8a5858b6,6
cde64732a2c4f37042cbf0b0d100876d,50
0684620f662ce1f42a55cf99bec606b9,1
37c611e8dd7f6d3d5b8e68b507682d54,8
023f0557cb3b881b44a3c1191ae0e94b,155
d45916b285717bcb67e9fa79b320bf62,65
602f0169f34c7e71e28f6951ce82349f,6
bf9719b3af870b2674ba8ff5e5cda109,6
569cd428751f149dec001f335a4dd500,4
fae47c55b563eee95c0d642707d429be,26
6b62a2412e8cea42bf74ca42f5e7f3e6,17
ace7be8e54fbe1cadfd34cfd1ca3abdf,3
d3233fd6c6c6d96b333a70e433794a03,20
833fbe769506b69d887ed6fe9b7881f0,47
81883f69e1600b8704ee7fb3fb3a7de5,1
dd9a353a80d0706046acfa113b36db14,29
fb9e9034a61b7caa614d8f1ea5b446b6,10
ed7a202e1bef08794eedbf7c452b79a7,5
b586d7a57f11f8ac285e2e9f461ac21e,13
d6c41e138f7178ca7f190533c381ff4a,2
ddeab26e032d1c9f4cd141ed0a310757,105
666b8b8bf6d9096a65d3ee5a6cbf7e80,1
8c5209455a29e2983f464c2c65d522d5,76
38dd04080cf7be3a7da28c1abf94d9ce,32
0a6875e7ba70c4aa80e3e87ad16de211,9
2cf9560252acb745f3ff4e27306ca98b,70
91dd2dc9ba806d0f41dce51ee938cb63,7
a8e5e8c35e454e7fc481427aa6f7b52e,1
a7754a4d1bdedbdb00b07939ed69f1c0,122
24ae7dcb1c55b9a7d3c501e579fd853b,35
5fbf1ff31c3c2ed0e39f76a29a391d00,156
a5a72178b5a260c76dfff341cbf03967,52
2dbcea68ed4d3a8b6494a768def3c863,7
26adfe079b4812118428508e8cf006d8,6
3d52acffe73266cdc95c05b5e061816a,32
5b705493ef7651ca02958a1b7cd83403,13
e52dae957de54006040c349c0cf17610,7
a534b0d7a1929b04b47637a754d2dad0,7
29dd4c101a0cf6dc93dd23c9a73b2aa8,1
a12b5db8380b6657a651b2cdfea6e3a5,15
f7e1e76009cc996c2d57bb73e9ace79a,4
bc420107473c313ded886548e733bead,2
03339f6448f7fede49879ddd9bca887b,13
513697a4c4659cc54b2169f43f13a3e6,3
e2bae1db784b5af30951912115435415,5
b4c3be177eabd78f5fd4035c0f081b05,25
e98e935f0f48ea1022feb2092e79df09,12
c453bfd52ee7c9b163454d1b713a0caa,4
adaba625f0d758d103c68157a8316179,89
4de27d0b18fbeb7e3c81979e8ab68fbf,3
41e1deb1900f7934483b8be342568c0c,4
24eca0ba582a4b8e6a44a09f4f736e0f,90
3927a83d4566629e7ac1e61267754fd8,57
61dfb190232b41a407451acc5764e392,1
0be259e9dab2e7e0b15cb9880975e3ff,6
9b87d5c645d195cd200a11f27b9dfa73,47
e7099a7c51a38f0a7f8e16dc71b86dbe,127
b7a536d5d6a4e9aefc1720b0209233f7,173
94caeeb00b56b449d814ae66523ce0c6,16
b577b30bc710ccf59b44f9cbcc575a76,21
11dfae2b730eb53ede7651d1793fedb9,24
49872695cd043efc027b7ed6b2d85cd9,7
ce441434600719a89626ca1b7e26f22d,36
ca6f59e6a7f7ef7283c0fa2d147e3c32,5
4b0914080f9927bb0826d8b77be39112,3
0b802405a9ef7a1f0309bcd5c6ae1f2f,1
9ee89a40326cefd1cea255b9b768b8d7,39
abc82faf48a5f7ed03abbf7fa823f0e1,65
276689687c919acc507fca6b4a4411ac,6
14e0ede6505fb0b793c4195441c7b4f1,31
cb7e02d60c22df77acf332dff934482a,5
30717a0cc0cabdd60f5792d0415dd133,14
43d0302bc8ac10fa23d9061227263b72,5
48600e477c78db35718df681ef3c0f14,23
8d64bc477e8b47c008ae9a59d451ae21,4
990f2b273ebbebc6ece7816523253cd4,12
571a7b685fe9c62249eedb6f6a4a4573,3
2a3d287906aa3739b5d5e50c8a4549a2,26
83ffd13713d12e31e9428410acd1e7f7,23
e4a9242123d9b27824d7151a4dd13cce,18
289777add79a3058eb68f7e35ffaf6bd,75
b45da16343e4b7cd4386b22c1aabaa4f,30
db607a9f0346aa23e0c05b559f9a5bcc,131
307d45c6fc7117435dfe4d3438f5b06b,87
329218d79d8271e9715beda23fd65beb,7
bc155b1f6bfc9f2b205509aa91fe4daa,12
6baedb3e647cac176b95d17e2bcc9765,37
1652e8667223206fc53b4701285e93fa,34
d5cd4344c83da57b803e2e6c0df7cb75,80
fa3fbc9a9ee660c4ed3a77f914b7402a,42
ff59860518d6ed953d2d01122052272f,31
8c124dbc4523b300f7e391e007c2dfde,34
cc385214f2160d4eb5010deb74c38614,10
e14984139cca7fc378ce227a85438b31,26
e820508f0364e656a58767100f3d559f,17
5768ffa69ab849bc9bc1f3923bac53ca,8
8d593729f44603b15f010f2bd4280784,6
b2d4e05ffa5322dedc071a2c4b647f02,1
b954ecf83226fe58a613aaaac89130bb,56
2b9b6975eaa763675e9d070719b8988f,7
66f76b472bb37e39e553b401264e0865,9
580b71e75b52c18b38060df1c77ac781,11
0cd685fcaa1c2b1229cf346a5b4105e6,10
1a24a2fd62f3fc208a262bbbc95a44cc,108
6b1869a12ef746418bd6ed45b8edb158,54
0f73328a5ce68e3ddb32498a199d1f0b,5
41a9cc8bf5110fa6664201ea57fdb2bd,63
17f3fa1abb871c36bd1bac4c7a2388d1,24
4d11758c3f1416ee0ac248e189c47170,4
b8b0f72afff728875d66ae187dfc4b34,9
0ce16ca85daf26a126962baf3e2f21f9,12
96a63df5946676eae1f164dba01dc906,4
c23899bae536557b4ebdac8b5d87927e,3
37732b99fc31a4129b84d46579300379,21
46472432cb20c0a70c57e91acf58e4d5,177
348d6c6c587df7af45afb206959fb3a6,10
315c5edf32af107a70cc83e79040972e,62
f00fc4f862394e50f116613e07374c88,56
4d115e64fcdf81545bc77450b1894d5e,2
28a57594eff50d9cf72ac93ffd18d0ec,15
404f0bbe4a3a645ff11676c457cdb390,10
483f7958037c8b653c448d269c070cd9,23
a2f137e5d238fbd69589671d2f163fad,2
fc94f7238316e44c4cc3134f76d95529,5
fa80a13a0f398abee9d52a1328b1518f,25
38e31ad1945a89e93d74c365977c7f6a,80
664812ffc11881410e63447ef30f3a4e,2
b10d9e8e960f63091c47e762e23c76b0,69
bdea4fa54b269273db04e0ce4be9843b,28
f84206bab0ebdf9d048a7e7ecf10ae46,176
10c3f0063385e80486731ba2af88e5a9,61
19aacbd06e4a497b6d3b9136283560eb,3
94c7e3e7f6c0fad54f15900e17ed5753,28
0a160f3c5cd8f80b91f3b94b94aa3496,18
ed3cc4f23250040d53b782d049a00841,1
9d666f4b949e69f7da5a58b89cfc0a2c,89
312bb04f8c37eb15a9a42478462dc68b,21
cc4a9258299dff10c94d25534dc4b76d,35
f1b725761a9b89aa5d9bc0d6259aec71,81
650ca99625fda9be559a0b8db643d214,19
f49fcb447d8bca2211563edbdf2b765a,2
af808759ca7b9e65a9919003d44193fc,10
3d8787e7de6165f5cbf8f4b6f62c5d68,15
87ded688717a9797dc5198fcbb4b1bcd,11
ab900230ff5fd1ce59cb3b19fb362f7c,5
005711a41cb36087820b1c09f6ff11b0,44
4945303ccd3f9e06a6c56bb0a14f46ed,19
c32018e088bada796732aa66d994d281,78
f5af3f261019a1b30f218a73ff98fbc5,68
61b0ca3eac4215ebcaa166ffcc3fa177,6
9e596c09c4e37b3a5596a8cfe13c86d0,9
95d45eb5a1b2bf29080092c5f7d81ae7,4
7a19bf241ebfc53823dff808672a6bfa,14
e95b1e6fe2907347c314941bed2ee857,17
cd3bee85e630306dbf36af04b1ed0a6b,38
222bf904338fd3d5357b1468a7e978d0,4
1eedb788566fa78bae5d31c426e8e6a2,1
063a794c091f5ba8a6f95659e3e924af,2
b12e875e7d9cd6e4789a4e174ef2ab00,68
ff9f9aa0f6ea61e7f56d4727590a9fe8,6
8b2bb0aa5f67a17c80489320ece06111,9
f28058798043fee3b36d4ce37d675303,26
fc456d6c4cfb2b5886ae8ae868cbb412,1
ea18e2d238fe6773af608b0076e1c02c,17
8e378de90322e76873f923c711fdd79d,67
1ba09ffa282339471fd024653c3382a0,12
48e90b7bd85c632706d935e18d444aa5,34
5afc3a908aab55af355f842b09229fb8,47
4a3ded46894450f2e923c1d5bdc396ea,6
29095da79ebecb32e7e0b117deeacdd1,139
a3499d919e2dbb5529d892734b1b789e,3
665b2782326cf30464f3754f3b2c144c,5
bb9e35e395824a37dbd8e2d5b26075c6,104
abf359a577b0c1e42bf164d7712b4cb3,2
f7968f83181687cbaff2777f30004596,2
35c3f8c225d9822701d9fb00e063ad42,4
9ed4475e94ecdb2f1eeae66d475216be,46
7ad32df0fdad84f9961080108efc6da9,131
3924398f044c3677312839b470b52dcb,2
b59715062ac637d902fefcc03fea1d21,25
0458d057d4521d150007b590423f26fc,3
c51a3a20cdccaa15c2de33ac6e71186f,3
7fade02a4a9d8344e9407763a3c18599,17
79e0ec673318462fd82aedb14de78eb2,4
483f624d262a09e80a0633dd77fa7800,10
0543d3642ed2610cc1ed50bfda688632,3
4a192ddf3065a0d09f35c3cccfbbd2b2,29
8e1d8afbf3fcc3570143f90e91e618ab,23
f8c6bcad8cfc17e8a14d12badb8888cd,1
12d83fda3312c2b08a0691b174fa7c7c,1
eac2543879a02cfab5ae214d603dad32,17
2d9c29b27e4d5226d63ce836d651a617,6
b3283e21a10993c5db915fdfb13e247b,58
3eb31eab5d667b6ff4fac549f65a6b39,12
8fa7062c79da48ff6bc01cd8ae0afa92,1
4dd3df7350c4ec10b3cea307ffa1667b,14
a1ab4d91de27cb8049190d13bb78b8f5,90
284a5d9e49c4b80524d35ba09cf0fad9,134
fa8d5c5151d968a26fabd3b0c8620995,100
33503c724d31d8ef6059659b5022e62d,5
fc2a65ffa3f070a95c876f768a55549f,56
419192007e52a5c6eeab54ee2d3dc0e2,48
36147bfb3ecb15e694341ffcf973a951,6
be8d1f17e3260f7a9fb79db0a88c07e6,2
00ad0a0a6a393bef548fc69b1c60b721,16
239bda716ecbad73ca326ada119d133b,4
a20c962c29cb610aad085c2865d84da9,1
6ac4325ed27d751e662c9c9ef79795af,25
d10844677031e80698921a909de5de0f,28
368f695ddd0fdee41b397c032e48ec64,7
cb2025fad1ae19b2b9e919f72ccaa937,1
74671f86e1b51df92bb59c6d3d54d10b,46
2173e8efe21e2112db1cfe012d064300,8
208cb7461413b35bcee5b379e8647a21,36
a6bb5136b6dd8b48d325eef88f3dd07f,10
d19eef137f5b93842b7dc99e91b30e57,19
446704c6e3f031cf62cf88109b4ccdb8,27
2a4b0d0ff2f4e791711370422bcd39c3,137
21ce1a0d7a942091e5e0772d3a2d41cc,3
16f0cc524d2b09dba3cedfb1e9d86be4,83
f833c8de14880dcc5afcb4daf4a58222,105
979c9741dcdc6cd07690014acf568fd0,129
fc51df801bf26e9d83204d0eda6f7ad0,19
27bd96aea7b94263a75d996d1a4b9d81,4
0be2f00a161c0ce8b7986022ca27e12b,14
a60590bd50bd150ecbdfe34846551845,57
2fb55586c67c2def480c3d7c7dc5083c,64
808e5bc4fc96ccb0af03b9836ab957c3,9
d5ca4db9a98b6ae80e9694b728175822,44
cb1e8a73746b02194bea5e28125390b6,46
0476e0de0f16ba6fd3ea5bbed3a685cf,2
dc7ab309df801113e599f337514980ec,60
6b638c3628cdf54c3bc96103c202969a,2
8af3b4c15ec1b17f4c85014700417c72,9
a6eda1e16010175e18e1704a5f53818a,1
6d929f6ad72f5c4ac6928fb3e80a42f7,89
8cf78624b26233ed52bb8738e4e25a57,9
1d5de24a8d9b82f73d4c91d091eb78ad,30
f91d66623f848fab4afae5d2d95dcab7,18
0d0686eb63a9778bbfc647ee53b65df6,9
c4320a96898de3370ed59f40b169bcbc,23
af6c8e80647e6e4b30c0b2059a3a23ad,23
731fe458f65a292234a0b3a4e9dcfba4,40
ff7ceab1a4540670d0783e9596790006,23
b206ddc7936f6d1bccfd601be16d657c,14
6c02f570a444f9f33301e21e607e2c0a,6
a3b9609a3b83df8bc550380a6ee89f12,36
f9df3d1c577c3166a645f7f08c0ced53,151
234867cfc6e1ce8ed99760d22e64abe9,4
1d7a3f352a546e4cc3a3f3c1061278ad,29
d45574517f50e81b4ad24a8495e670c4,13
f9c8903b99d8bb9d5d1c20cf761f7fba,27
4f95fd1b368e981a72d5340fb3f94ac6,28
a1a8f8f77177d53911f060efdd6850ff,3
895bf1fdc8990bbc3c26c74c1a59ee83,1
7b95291043ea1211a8c84175c1ed00e8,35
455c386bb7ecf9c440a61b882f303833,1
e81bc63c1a1267922b4a32cb544b47e6,3
7880e33f70d90968a9c5f9472b20f249,39
cd812cef9156bb0a8c6a2a25f60a8f95,12
57eda73288e427ac55b29a0a6fe2c35a,63
4a8861a3d4172eac7e5ad5b49f83271e,62
6db8225e771ed623a5edac562c9a88ba,7
ea658dcb159384b266315d7e4d1a7f6c,33
11545abdeea535a173750ab58674e8be,8
16757bad7d7226fdfcb8953c77267016,22
9e122c5e3f0d77b47d849e29102f3ae7,205
a0c30af233f8cc1549cd99b43d17706f,38
1264995ba8ef18609cb5b19754d4271c,1
400af5ce4cf4923658b684a22c73b763,65
6c78b0db7502d9ff96caa526b7c2a948,24
22db0146943f2e861ac06bcdf18849c3,14
0f62227172a3687e5b19e0a350a953a8,50
75a3700a588e8b7edb82ba1257d98bd1,34
4b65a291c8d762b3234e98b4ec280739,47
efef1169cbd04adffc93f63f522ca00a,3
ae377f91e1d210c4b6476b96b90cab45,1
5fdfd3fe5604b959eb18cfb7a6ebb694,1
e64e450ca2ddf4e359f5580c6a70e249,1
d8776c40af0168910701280a158c7c4b,1
f31cb5ba6de9e844fa2977f9ebb3dbf5,4
d2ea53d1e12c85a68e1a255831e06a0b,78
d9907898d6daaea801bb7329b2192638,14
0722bbe3b1bac494483e5ab85a380433,2
19998a743c5b66de35a4dc2a345d74b0,137
9a0668f4a494e0a20489df960958ca02,28
8216a877f71965266d18b6850a43abfd,5
1d03fb1b5f09641d65b119d63e4ea2d9,13
56c1d599b0329b3ac82232888d9997bf,254
d2fc55a6e6e6e1148a863c98a83709f3,32
b7926b0c4d018aaa6a7bdad66072281e,42
77318d5d9b260850abf7cdd264c4fefd,45
6b6f27b10ad25c24a8cc9227b7c555f9,11
92ba08e490bba65eedc0ddf901ce8211,218
9c789190bbce8c5c9ec79453cf8bf05e,39
ca45b5469ddd7fdb4a6f5a4f963a5f8f,56
328226308176db07b371b0ee2f46fcf9,8
1d0632623545bb98ad205c25356c6a05,25
1373c5c1d3da195a1ce2d9222da94cd9,7
f1c2b11e7c49e34cc2984809a8dcf94f,15
6ff5cdee870f73334cc1e1ea3e48b4c7,45
bb2dc5bc896c07ede71664e906e20ead,2
8ec306cf22c563d0872a80e1ca3511e7,55
0e94df8c6159d811edc6cc7feb4b388a,35
12b7c3771bccc634c033d07d0852d4dd,19
09fc6e6598be9ab970a545b4dd4322a4,24
b6a5f4a6005888789d1482bbd082bc65,18
f13b2798703208e0ff1c76dd4b5b1ad8,63
927fd00ceb5d0d05688c31abe373a941,8
685716b12c2776d39cd091bc963909a9,100
e41320e2b3a8d243d62a734a97f9b69c,32
ac75cf1c748f945087ee0603c830ebfb,7
ca93e1ee3120be8ee9cd1cbfba2e4fd2,21
b1521157499a474ef50e3e7d3fb3ad37,24
a9fb3a4c1c8e764315bc25d119b4bff9,88
865fbf65ad404e78cef58e63067cbc9a,47
5ccecf3a378ab55a132027267c3ecbba,8
0d5fc6559de64477a73fb2f66e04de22,9
4c3eb9c33b8ad14ba088bc036203be95,23
16a1b702c8550e0b3c199d81e6dd6234,5
216516526afd051b13ba0602e964070f,2
8d53ff5aa4f0766b1418d0c277096934,42
806e2d62acf3d50e7eb9d8cd6fd9a7f6,26
782385e3d566f458e64091ec58c0629a,9
2b71a7de19faee12645aeefcfc41e52f,9
74eb139a667c7dcad951fe84802049ab,25
3e46b9d47d208009e62f853557a71aa2,119
5e1fc8f251cd1eb95d2030b37f99a088,8
528e9dc4faf43bf1a3eb0f69299ff585,3
4ece7bf771169c5ff32c14342dd2e9eb,1
50f451c2928c05c2b7edcc4e4ab56a43,30
